"400047","18991230","18991230","1"
"400057","18991230","18991230","1"
"400074","18991230","18991230","1"
"400086","18991230","18991230","1"
"400089","18991230","18991230","1"
"400090","18991230","18991230","1"
"400093","18991230","18991230","1"
"400096","18991230","18991230","1"
"400097","18991230","18991230","1"
"400791","18991230","18991230","1"
"400807","18991230","18991230","1"
"400815","18991230","18991230","1"
"400849","18991230","18991230","1"
"400853","18991230","18991230","1"
"400857","18991230","18991230","1"
"400864","18991230","18991230","1"
"400869","18991230","18991230","1"
"400877","18991230","18991230","1"
"400880","18991230","18991230","1"
"400881","18991230","18991230","1"
"400882","18991230","18991230","1"
"400894","18991230","18991230","1"
"400895","18991230","18991230","1"
"400902","18991230","18991230","1"
"400908","18991230","18991230","1"
"400933","18991230","18991230","1"
"400936","18991230","18991230","1"
"400948","18991230","18991230","1"
"400962","18991230","18991230","1"
"400964","18991230","18991230","1"
"400992","18991230","18991230","1"
"400499","18991230","18991230","1"
"400505","18991230","18991230","1"
"400515","18991230","18991230","1"
"400516","18991230","18991230","1"
"400519","18991230","18991230","1"
"400546","18991230","18991230","1"
"400551","18991230","18991230","1"
"400559","18991230","18991230","1"
"400564","18991230","18991230","1"
"400573","18991230","18991230","1"
"400586","18991230","18991230","1"
"400588","18991230","18991230","1"
"400605","18991230","18991230","1"
"400609","18991230","18991230","1"
"400614","18991230","18991230","1"
"400621","18991230","18991230","1"
"400628","18991230","18991230","1"
"400630","18991230","18991230","1"
"400640","18991230","18991230","1"
"400665","18991230","18991230","1"
"400673","18991230","18991230","1"
"400680","18991230","18991230","1"
"400681","18991230","18991230","1"
"400703","18991230","18991230","1"
"400707","18991230","18991230","1"
"400713","18991230","18991230","1"
"400714","18991230","18991230","1"
"400722","18991230","18991230","1"
"400725","18991230","18991230","1"
"400730","18991230","18991230","1"
"400732","18991230","18991230","1"
"400738","18991230","18991230","1"
"400758","18991230","18991230","1"
"400759","18991230","18991230","1"
"400761","18991230","18991230","1"
"400785","18991230","18991230","1"
